id,version,"created_at","updated_at",user_id,description_id,rss_log_id,num_views,"last_view",north,south,west,east,high,low,ok_for_export,"notes","name","scientific_name",locked
13473,3,"2016-04-14 19:57:20","2016-04-14 20:03:13",4960,NULL,273710,18,"2017-08-30 06:08:14",37.7711,37.7684,-122.472,-122.469,NULL,NULL,1,"","near California Academy of Sciences, San Francisco, California, USA","USA, California, San Francisco, near California Academy of Sciences",0
13512,2,"2016-04-28 01:41:21","2016-05-25 19:20:02",8634,NULL,274628,11,"2018-01-25 05:52:58",37.9188,37.8963,-122.291,-122.256,NULL,NULL,1,"","Kensington, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Kensington",0
13572,1,"2016-05-08 23:07:48","2016-05-08 23:07:48",8601,NULL,275673,5,"2017-09-15 09:07:45",37.2681,37.2654,-122.128,-122.126,NULL,NULL,1,"","Saratoga Gap Open Space Preserve, California, USA","USA, California, Saratoga Gap Open Space Preserve",0
13637,1,"2016-05-20 03:35:13","2016-05-20 03:35:13",4468,NULL,276610,7,"2017-09-02 18:13:19",37.1016,37.1002,-122.145,-122.142,NULL,NULL,1,"","San Vicente Terrace, Santa Cruz, California, USA","USA, California, Santa Cruz, San Vicente Terrace",0
13673,1,"2016-05-24 14:00:34","2016-05-24 14:00:34",4468,NULL,277271,6,"2017-08-30 12:33:57",37.1265,37.097,-121.932,-121.846,NULL,NULL,1,"","Loma Prieta Ave., Los Gatos, California, USA","USA, California, Los Gatos, Loma Prieta Ave.",0
13781,1,"2016-06-02 21:30:01","2016-06-02 21:30:01",5635,NULL,278459,351,"2018-09-03 20:12:52",37.8052,37.8025,-122.267,-122.264,NULL,NULL,1,"","1502 Alice St., Oakland, California, USA","USA, California, Oakland, 1502 Alice St.",0
13862,1,"2016-06-14 00:22:34","2016-06-14 00:22:34",354,NULL,279823,7,"2018-04-10 02:45:40",37.9148,37.914,-122.305,-122.304,NULL,NULL,1,"","El Cerrito Swimming Pool Parking lot, El Cerrito, California, USA","USA, California, El Cerrito, El Cerrito Swimming Pool Parking lot",0
13909,2,"2016-06-24 21:00:54","2018-04-11 13:44:52",8601,NULL,280739,16,"2018-06-14 03:48:48",36.9522,36.9493,-122.068,-122.066,NULL,NULL,1,"

[admin - 2018-04-11 13:44:52 +0000]: Merged with Younger lagoon: North: 36.9522, South: 36.9493, West: -122.068, East: -122.066","Younger Lagoon, Santa Cruz, California, USA","USA, California, Santa Cruz, Younger Lagoon",0
13928,1,"2016-06-29 05:59:33","2016-06-29 05:59:33",7801,NULL,281131,45,"2018-08-28 16:10:16",37.7415,37.7388,-122.206,-122.204,NULL,NULL,1,"it a running trail, open to the public","7801 Capwell Dr, Oakland, California, USA","USA, California, Oakland, 7801 Capwell Dr",0
14022,1,"2016-07-18 03:03:45","2016-07-18 03:03:45",4468,NULL,283012,15,"2018-07-24 04:23:50",37.7509,37.7491,-122.471,-122.468,NULL,NULL,1,"","Golden Gate Heights Park, San Francisco, California, USA","USA, California, San Francisco, Golden Gate Heights Park",0
14052,2,"2016-07-22 21:33:03","2016-07-25 22:11:24",8959,NULL,283607,13,"2017-09-01 07:08:33",37.7411,37.7375,-122.477,-122.475,NULL,NULL,1,"http://sfrecpark.org/destination/carl-larsen-park/","Larsen Park, San Francisco, California, USA","USA, California, San Francisco, Larsen Park",0
14055,3,"2016-07-24 02:50:22","2016-12-10 19:36:02",1713,NULL,283707,27,"2018-01-11 04:13:45",37.0108,36.948,-122.12,-121.997,NULL,NULL,1,"","UCSC, Arboretum - Botanical Gardens, Santa Cruz, California, USA","USA, California, Santa Cruz, Arboretum - Botanical Gardens, UCSC",0
14192,1,"2016-08-14 19:16:37","2016-08-14 19:16:37",8770,NULL,286629,6,"2018-06-13 21:33:09",37.4373,37.436,-122.366,-122.365,NULL,NULL,1,"","Purisima Creek Trail, San Mateo Co., California, USA","USA, California, San Mateo Co., Purisima Creek Trail",0
14368,1,"2016-08-31 19:05:41","2016-08-31 19:05:41",8959,NULL,289601,12,"2017-09-17 05:34:06",37.9603,37.9415,-122.542,-122.51,NULL,NULL,1,"","Greenbrae, California, USA","USA, California, Greenbrae",0
14586,1,"2016-09-27 00:20:01","2016-09-27 00:20:01",768,NULL,293422,10,"2017-07-07 07:24:58",37.9027,37.8432,-122.311,-122.218,NULL,NULL,1,"","South West lawn of Hilgard Hall, UC Berkeley Campus, Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, UC Berkeley Campus, South West lawn of Hilgard Hall",0
14763,1,"2016-10-22 23:12:50","2016-10-22 23:12:50",2304,NULL,297967,15,"2018-03-25 04:12:18",38.4139,38.3769,-122.386,-122.35,NULL,NULL,1,"","Yountville, Napa Co, California, USA","USA, California, Napa Co, Yountville",0
14841,2,"2016-11-03 05:06:39","2016-11-03 19:01:12",9652,NULL,299748,70,"2018-06-14 15:23:33",37.7344,37.7119,-122.057,-122.052,NULL,NULL,1,"","Cull canyon- upper, Alameda Co., California, USA","USA, California, Alameda Co., Cull canyon- upper",0
14842,1,"2016-11-03 05:31:08","2016-11-03 05:31:08",9652,NULL,299754,14,"2018-01-19 03:40:22",37.6879,37.667,-122.122,-122.09,NULL,NULL,1,"","Cherryland, Alameda Co., California, USA","USA, California, Alameda Co., Cherryland",0
14843,3,"2016-11-03 05:43:35","2017-07-21 01:42:21",9652,NULL,299756,101,"2018-09-04 03:59:37",37.8159,37.7986,-122.179,-122.137,NULL,NULL,1,"For the purposes of keeping track of county fungal records, please use the corresponding county for which part of Redwood regional park it was in if you know. The coordinates listed are not perfect but give you a good idea. If you have no idea as to where in the park it was, feel free to use the \"Redwood regional park, Oakland\" site for your observations. Enjoy!","Redwood Regional Park, Alameda Co., California, USA","USA, California, Alameda Co., Redwood Regional Park",0
14847,2,"2016-11-03 17:23:50","2016-11-03 18:55:28",9652,NULL,299796,70,"2018-09-05 12:04:05",37.8556,37.824,-121.834,-121.787,NULL,NULL,1,"","Morgan Territory regional park, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Morgan Territory regional park",0
14848,1,"2016-11-03 20:49:37","2016-11-03 20:49:37",9652,NULL,299856,167,"2018-08-06 19:22:50",37.759,37.735,-122.074,-122.057,NULL,NULL,1,"","Dinosaur Ridge, Alameda Co., California, USA","USA, California, Alameda Co., Dinosaur Ridge",0
14858,1,"2016-11-05 02:01:34","2016-11-05 02:01:34",9652,NULL,300087,100,"2018-09-04 02:34:43",37.8331,37.8178,-122.186,-122.16,NULL,NULL,1,"If you know which county in Redwood regional park the fungus was in, please put it in the appropriate county to help with county record knowledge. Thank you!","Redwood regional park, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Redwood regional park",0
14881,1,"2016-11-08 19:40:10","2016-11-08 19:40:10",181,NULL,300693,10,"2018-04-15 03:31:40",37.8573,37.8557,-122.293,-122.288,NULL,NULL,1,"","Pardee St., West Berkeley, California, USA","USA, California, West Berkeley, Pardee St.",0
14886,1,"2016-11-11 06:32:47","2016-11-11 06:32:47",9702,NULL,300984,23,"2018-09-03 16:39:21",37.3664,37.2385,-121.833,-121.693,NULL,NULL,1,"Private residence flower bed.
","Evergreen, San Jose, Santa Clara Co, California, USA","USA, California, Santa Clara Co, San Jose, Evergreen",0
14892,1,"2016-11-12 02:44:34","2016-11-12 02:44:34",6796,NULL,301125,12,"2018-04-17 16:52:06",37.9691,37.9434,-122.211,-122.17,NULL,NULL,1,"","Briones, California, USA","USA, California, Briones",0
14899,2,"2016-11-13 06:07:05","2016-11-13 07:17:44",9711,NULL,301245,30,"2018-08-28 15:57:21",37.8601,37.856,-121.976,-121.969,NULL,NULL,1,"","Alamo, California, USA","USA, California, Alamo",0
14900,2,"2016-11-13 13:20:48","2016-11-13 19:54:39",2843,NULL,301262,12,"2017-11-27 07:11:45",37.6963,37.6786,-122.452,-122.42,NULL,NULL,1,"","San Bruno Mountain, San Mateo Co., California, USA","USA, California, San Mateo Co., San Bruno Mountain",0
14929,1,"2016-11-18 22:26:32","2016-11-18 22:26:32",181,NULL,301816,13,"2018-08-19 18:06:38",37.4582,37.4474,-122.162,-122.137,NULL,NULL,1,"","Crescent Park, Palo Alto, California, USA","USA, California, Palo Alto, Crescent Park",0
14932,1,"2016-11-19 08:52:11","2016-11-19 08:52:11",2843,NULL,301859,10,"2018-01-22 04:39:07",37.4401,37.4313,-122.168,-122.159,NULL,NULL,1,"","eucalyptus grove, Stanford, California, USA","USA, California, Stanford, eucalyptus grove",0
14950,1,"2016-11-21 22:25:25","2016-11-21 22:25:25",4468,NULL,302085,7,"2017-07-09 23:24:30",37.7908,37.7895,-122.168,-122.166,NULL,NULL,1,"","Merritt College Horticultural Gardens, Oakland, California, USA","USA, California, Oakland, Merritt College Horticultural Gardens",0
14970,1,"2016-11-24 22:35:08","2016-11-24 22:35:08",4468,NULL,302401,13,"2018-01-21 20:14:46",37.8364,37.8235,-122.206,-122.185,NULL,NULL,1,"","Shepard Canyon Rd., Oakland, California, USA","USA, California, Oakland, Shepard Canyon Rd.",0
14988,3,"2016-11-28 04:54:24","2018-04-23 18:07:38",2304,NULL,302769,47,"2018-07-13 12:33:38",37.91,37.9034,-122.262,-122.247,NULL,NULL,1,"

[admin - 2018-04-23 18:07:38 +0000]: Merged with Meadows Cnyon Trail, Tilden Regional Park, Contra Costa Co., California, USA: North: 37.8941, South: 37.8914, West: -122.244, East: -122.241","Meadows Canyon Trail, Tilden Regional Park, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Tilden Regional Park, Meadows Canyon Trail",0
15057,2,"2016-12-11 17:18:28","2016-12-11 18:28:00",8321,NULL,304167,18,"2018-04-03 19:10:51",36.8309,36.7945,-121.754,-121.676,NULL,NULL,1,"","Elkhorn, California, USA","USA, California, Elkhorn",0
15058,1,"2016-12-11 22:38:51","2016-12-11 22:38:51",9652,NULL,304193,21,"2017-09-16 15:15:26",37.749,37.7197,-122.261,-122.226,NULL,NULL,1,"","Bay farm island, Alameda Co., California, USA","USA, California, Alameda Co., Bay farm island",0
15060,1,"2016-12-12 22:36:42","2016-12-12 22:36:42",2,NULL,304285,21,"2018-04-29 07:02:44",37.043,37.0403,-122.066,-122.063,NULL,NULL,1,"","Henry Cowell Redwoods State Park, Scotts Valley, California, USA","USA, California, Scotts Valley, Henry Cowell Redwoods State Park",0
15065,1,"2016-12-13 21:09:02","2016-12-13 21:09:02",120,NULL,304380,15,"2018-01-25 03:40:43",37.8838,37.816,-122.593,-122.469,NULL,NULL,1,"","Golden Gate National Recreation Area, Marin Co., California, USA","USA, California, Marin Co., Golden Gate National Recreation Area",0
15068,1,"2016-12-14 00:25:54","2016-12-14 00:25:54",8271,NULL,304429,12,"2017-09-15 20:17:56",37.7779,37.7273,-122.514,-122.506,NULL,NULL,1,"","Ocean beach, San Francisco, California, USA","USA, California, San Francisco, Ocean beach",0
15073,1,"2016-12-17 13:02:13","2016-12-17 13:02:13",4468,NULL,304692,21,"2018-06-18 00:24:37",36.6139,36.6067,-121.937,-121.927,NULL,NULL,1,"","Rip Van Winkle Park, Pacific Grove, California, USA","USA, California, Pacific Grove, Rip Van Winkle Park",0
15080,1,"2016-12-21 02:33:05","2016-12-21 02:33:05",6796,NULL,305342,9,"2017-09-02 23:53:51",37.7038,37.567,-121.55,-121.451,NULL,NULL,1,"","Corral Hollow Rd., San Joaquin Co., California, USA","USA, California, San Joaquin Co., Corral Hollow Rd.",0
15091,2,"2016-12-26 18:02:52","2016-12-26 22:51:47",2304,NULL,305784,40,"2018-05-20 08:00:12",37.9105,37.8622,-122.04,-121.973,NULL,NULL,1,"It's a paved multi-use trail","Briones to Mount Diablo Regional Trail, Walnut Creek, California, USA","USA, California, Walnut Creek, Briones to Mount Diablo Regional Trail",0
15107,1,"2016-12-30 16:21:29","2016-12-30 16:21:29",8923,NULL,306243,12,"2018-01-07 02:32:28",37.9298,37.6398,-123.174,-122.282,NULL,NULL,1,"","San Fransisco, California, USA","USA, California, San Fransisco",0
15110,1,"2016-12-31 08:39:22","2016-12-31 08:39:22",9864,NULL,306335,17,"2018-03-31 05:57:02",37.4435,37.4063,-122.191,-122.149,NULL,NULL,1,"","Stanford, California, USA","USA, California, Stanford",0
15119,1,"2017-01-03 00:06:23","2017-01-03 00:06:23",120,NULL,306620,12,"2018-06-14 17:40:18",37.8515,37.8149,-122.558,-122.48,NULL,NULL,1,"","Marin Headlands, Golden Gate National Recreation Area, Marin Co., California, USA","USA, California, Marin Co., Golden Gate National Recreation Area, Marin Headlands",0
15120,1,"2017-01-03 00:12:49","2017-01-03 00:12:49",120,NULL,306621,6,"2017-10-06 00:00:08",37.8433,37.8318,-122.487,-122.472,NULL,NULL,1,"","Fort Baker, Golden Gate National Recreation Area, Marin Co., California, USA","USA, California, Marin Co., Golden Gate National Recreation Area, Fort Baker",0
15126,1,"2017-01-03 21:07:22","2017-01-03 21:07:22",9652,NULL,306841,12,"2018-06-14 00:23:07",37.1861,37.1743,-122.34,-122.287,NULL,NULL,1,"","Old Womans Creek Rd., Ano Nuevo State Reserve, San Mateo Co., California, USA","USA, California, San Mateo Co., Ano Nuevo State Reserve, Old Womans Creek Rd.",0
15149,1,"2017-01-07 19:21:42","2017-01-07 19:21:42",768,NULL,307285,13,"2017-07-05 16:31:17",37.8701,37.8701,-122.261,-122.261,NULL,NULL,1,"","University of California Berkeley (UC Berkeley), Berkeley, Alameda Co, California, USA","USA, California, Alameda Co, Berkeley, University of California Berkeley (UC Berkeley)",0
15151,2,"2017-01-07 19:58:15","2017-01-12 04:35:24",768,NULL,307290,39,"2018-07-26 06:40:46",37.9016,37.883,-122.311,-122.289,NULL,NULL,1,"","Albany, Alameda Co., California, USA","USA, California, Alameda Co., Albany",0
15173,1,"2017-01-12 21:07:16","2017-01-12 21:07:16",8959,NULL,307771,37,"2018-07-02 01:35:53",37.7525,37.7498,-122.466,-122.463,NULL,NULL,1,"","460 Pacheco St., San Francisco, California, USA","USA, California, San Francisco, 460 Pacheco St.",0
15175,1,"2017-01-12 21:10:20","2017-01-12 21:10:20",8959,NULL,307775,231,"2018-08-28 15:21:57",37.7538,37.7537,-122.465,-122.465,NULL,NULL,1,"","1852 9th Ave., San Francisco, California, USA","USA, California, San Francisco, 1852 9th Ave.",0
15176,2,"2017-01-12 23:04:16","2017-01-12 23:43:10",768,NULL,307780,21,"2018-06-19 16:59:48",37.8918,37.8902,-122.267,-122.267,NULL,NULL,1,"","Spruce St. between Santa Barbara and San Benito, Berkeley, California, USA","USA, California, Berkeley, Spruce St. between Santa Barbara and San Benito",0
15181,1,"2017-01-13 18:55:22","2017-01-13 18:55:22",768,NULL,307888,6,"2018-01-10 06:05:20",37.8812,37.8782,-122.269,-122.267,NULL,NULL,1,"","Walnut St., Berkeley, California, USA","USA, California, Berkeley, Walnut St.",0
15200,2,"2017-01-16 05:27:15","2017-01-16 17:02:35",9745,NULL,308141,13,"2017-12-22 14:47:56",37.7707,37.7644,-122.397,-122.389,NULL,NULL,1,"","UCSF Mission Bay Campus, San Francisco, California, USA","USA, California, San Francisco, UCSF Mission Bay Campus",0
15202,1,"2017-01-16 21:30:35","2017-01-16 21:30:35",6796,NULL,308175,17,"2017-12-04 07:58:32",38.006,37.9906,-122.523,-122.504,NULL,NULL,1,"","San Pedro Mountain Open Space Preserve, San Rafael, California, USA","USA, California, San Rafael, San Pedro Mountain Open Space Preserve",0
15209,3,"2017-01-18 00:32:36","2017-01-18 00:34:30",9652,NULL,308305,103,"2018-08-24 02:19:30",37.5369,37.4946,-122.102,-122.042,NULL,NULL,1,"","Don Edwards San Francisco Bay NWR, Fremont, California, USA","USA, California, Fremont, Don Edwards San Francisco Bay NWR",0
15210,1,"2017-01-19 02:49:00","2017-01-19 02:49:00",8923,NULL,308413,21,"2018-08-19 14:50:49",37.6151,37.582,-122.425,-122.374,NULL,NULL,1,"","Millbrae, California, USA","USA, California, Millbrae",0
15221,1,"2017-01-19 23:37:48","2017-01-19 23:37:48",9652,NULL,308498,17,"2018-04-11 07:33:42",37.4407,37.4348,-121.964,-121.955,NULL,NULL,1,"","Don Edwards San Francisco Bay NWR EEC, Santa Clara Co., California, USA","USA, California, Santa Clara Co., Don Edwards San Francisco Bay NWR EEC",0
15222,1,"2017-01-20 00:07:53","2017-01-20 00:07:53",8959,NULL,308508,12,"2018-03-09 11:34:04",37.608,37.6053,-122.456,-122.453,NULL,NULL,1,"","Sweeney Ridge, Pacifica, California, USA","USA, California, Pacifica, Sweeney Ridge",0
15223,1,"2017-01-20 05:58:45","2017-01-20 05:58:45",5635,NULL,308522,5,"2017-09-08 11:33:41",37.8289,37.8258,-122.24,-122.237,NULL,NULL,1,"","Dracena Park, Piedmont, California, USA","USA, California, Piedmont, Dracena Park",0
15227,1,"2017-01-20 22:54:46","2017-01-20 22:54:46",4468,NULL,308574,50,"2018-08-28 15:10:23",37.7825,37.7821,-122.495,-122.494,NULL,NULL,1,"","300 34th Ave., San Francisco, California, USA","USA, California, San Francisco, 300 34th Ave.",0
15228,2,"2017-01-21 04:42:14","2017-01-23 21:56:45",1713,NULL,308583,16,"2017-09-16 09:13:10",36.9764,36.9737,-121.97,-121.967,NULL,NULL,1,"","Target, Capitola Mall, Capitola, California, USA","USA, California, Capitola, Capitola Mall, Target",0
15241,1,"2017-01-23 07:10:26","2017-01-23 07:10:26",2268,NULL,308807,14,"2017-11-27 23:26:22",37.3401,37.2784,-122.091,-121.996,NULL,NULL,1,"","Cupertino, Santa Clara Co, California, USA","USA, California, Santa Clara Co, Cupertino",0
15249,1,"2017-01-25 06:27:53","2017-01-25 06:27:53",9652,NULL,309090,53,"2018-06-07 10:06:36",37.8387,37.8028,-122.066,-122.029,NULL,NULL,1,"","Las Trampas Regional Wilderness, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Las Trampas Regional Wilderness",0
15250,1,"2017-01-26 03:35:49","2017-01-26 03:35:49",9745,NULL,309162,14,"2017-09-08 11:49:44",37.7575,37.7548,-122.398,-122.396,NULL,NULL,1,"","Potrero Hill Recreation Center, San Francisco, California, USA","USA, California, San Francisco, Potrero Hill Recreation Center",0
15253,1,"2017-01-27 21:30:52","2017-01-27 21:30:52",768,NULL,309281,13,"2017-12-15 19:18:44",37.9113,37.9111,-122.262,-122.262,NULL,NULL,1,"","Laurel Canyon Trail, Tilden Park, Contra Costa Co, California, USA","USA, California, Contra Costa Co, Tilden Park, Laurel Canyon Trail",0
15254,1,"2017-01-28 05:11:20","2017-01-28 05:11:20",9652,NULL,309321,12,"2017-10-23 05:33:55",37.2491,37.247,-121.875,-121.872,NULL,NULL,1,"","Santa Clara Valley Water District HQ, San Jose, California, USA","USA, California, San Jose, Santa Clara Valley Water District HQ",0
15256,1,"2017-01-28 22:09:19","2017-01-28 22:09:19",2304,NULL,309398,26,"2018-07-14 19:22:46",37.9072,37.9045,-122.268,-122.266,NULL,NULL,1,"","Memory Trail, Tilden Park, Berkeley, California, USA","USA, California, Berkeley, Tilden Park, Memory Trail",0
15257,1,"2017-01-28 22:45:56","2017-01-28 22:45:56",8685,NULL,309403,12,"2017-09-05 15:25:41",37.2379,37.2334,-122.013,-122.007,NULL,NULL,1,"","Los Gatos Mountains, California, USA","USA, California, Los Gatos Mountains",0
15260,1,"2017-01-30 03:03:55","2017-01-30 03:03:55",4960,NULL,309548,10,"2018-04-21 08:56:38",37.1515,37.1007,-122.121,-122.072,NULL,NULL,1,"","near Boulder Creek, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., near Boulder Creek",0
15273,1,"2017-02-04 13:08:37","2017-02-04 13:08:37",4468,NULL,310141,8,"2017-09-16 16:22:21",37.4407,37.438,-121.962,-121.959,NULL,NULL,1,"","Don Edwards Wildlife Preserve, Aviso, California, USA","USA, California, Aviso, Don Edwards Wildlife Preserve",0
15274,1,"2017-02-04 13:14:59","2017-02-04 13:14:59",4468,NULL,310142,15,"2018-06-14 18:55:59",37.9112,37.9085,-122.267,-122.264,NULL,NULL,1,"","Tilden Nature Area Environmental Education Center, Tilden Park, Berkeley, California, USA","USA, California, Berkeley, Tilden Park, Tilden Nature Area Environmental Education Center",0
15307,1,"2017-02-12 14:19:05","2017-02-12 14:19:05",4468,NULL,310856,14,"2017-09-05 19:20:10",38.0004,37.9955,-122.211,-122.203,NULL,NULL,1,"http://www.jmlt.org/fernandez_ranch.html","Fernandez Ranch, John Muir Land Trust, Martinez, California, USA","USA, California, Martinez, John Muir Land Trust, Fernandez Ranch",0
15313,1,"2017-02-14 00:43:56","2017-02-14 00:43:56",9652,NULL,311002,44,"2018-01-02 23:13:03",37.8676,37.8482,-121.787,-121.742,NULL,NULL,1,"","Round Valley Regional Preserve, Contra Costa Co., California, USA","USA, California, Contra Costa Co., Round Valley Regional Preserve",0
